2026|79|andrelandgraf|2912|2|San Jose|CA
2026|80|Siamese001|2846|1|Boca Raton|FL
2026|81|aacayanan|2822|1|San Diego|CA
2026|82|artokun|2765|2|San Diego|CA
2026|83|aaronsteers|2705.5|2|Seattle|WA
2026|84|bingyizh233|2671|2|San Francisco|CA
2026|85|Scottcjn|2659|3||Louisiana
2026|86|chrstnb|2534|3|New York City|NY
2026|87|MrIceCreamMan|2530|1|Boston|MA
2026|88|Glebuar|2485|3|San Francisco|CA
2026|89|bkrabach|2461.5|3||
2026|90|awni|2423|2||
2026|91|MaxwellCalkin|2391.5|1|New York City|NY
2026|92|brightlikethelight|2384|2|Boston|MA
2026|93|bendrucker|2365.5|3|San Francisco|CA
2026|94|LRCHub|2327.5|3|Sioux City|IA
2026|95|csmith49|2319|3|Louisville|CO
2026|96|andreasmcdermott|2222.5|3|Seattle|WA
2026|97|Type-32|2200|3|Pittsburgh|PA
2026|98|chuangw6|2184|3|San Jose|CA
2026|99|TallMessiWu|2155|1||New York
2026|100|IgorGanapolsky|2152.5|1||Florida
